买家会员名,宝贝ID,类别,购买次数
750,544016559367,7,2.6363636363636362
750,39539028043,7,2.323529411764706
750,545957998521,7,2.085714285714286
750,548547222435,7,1.9333333333333333
750,544115759872,7,1.88
750,529338111966,7,1.875
750,544115359956,7,1.875
750,546243180299,7,1.8333333333333333
751,549882564050,7,2.888888888888889
751,538585695146,7,2.8333333333333335
751,544016559367,7,2.6363636363636362
751,39539028043,7,2.323529411764706
751,545957998521,7,2.085714285714286
751,548547222435,7,1.9333333333333333
751,544115759872,7,1.88
751,544115359956,7,1.875
751,529338111966,7,1.875
751,546243180299,7,1.8333333333333333
752,549882564050,7,2.888888888888889
752,538585695146,7,2.8333333333333335
752,544016559367,7,2.6363636363636362
752,39539028043,7,2.323529411764706
752,545957998521,7,2.085714285714286
752,548547222435,7,1.9333333333333333
752,544115759872,7,1.88
752,529338111966,7,1.875
752,544115359956,7,1.875
752,546243180299,7,1.8333333333333333
753,544115359956,3,3.3636363636363638
753,537396783238,3,3.1511627906976742
753,544115759872,3,2.5510204081632653
753,36286235128,3,2.4596774193548385
753,544768785584,3,2.380952380952381
753,35753244214,3,2.3333333333333335
753,549378588703,3,2.1923076923076925
753,549882564050,3,2.12
753,549736062191,3,2.1176470588235294
753,544016559367,3,2.111111111111111
754,549882564050,7,2.888888888888889
754,538585695146,7,2.8333333333333335
754,544016559367,7,2.6363636363636362
754,39539028043,7,2.323529411764706
754,545957998521,7,2.085714285714286
754,548547222435,7,1.9333333333333333
754,544115759872,7,1.88
754,544115359956,7,1.875
754,529338111966,7,1.875
754,546243180299,7,1.8333333333333333
755,549882564050,7,2.888888888888889
755,538585695146,7,2.8333333333333335
755,544016559367,7,2.6363636363636362
755,39539028043,7,2.323529411764706
755,545957998521,7,2.085714285714286
755,548547222435,7,1.9333333333333333
755,544115759872,7,1.88
755,544115359956,7,1.875
755,529338111966,7,1.875
755,546243180299,7,1.8333333333333333
756,549736062191,2,4.0
756,544115359956,2,2.4444444444444446
756,544115759872,2,2.0294117647058822
756,540520509637,2,2.0
756,540522690300,2,2.0
756,537396783238,2,1.962962962962963
756,546243180299,2,1.8181818181818181
756,39539028043,2,1.7894736842105263
756,528705813655,2,1.6666666666666667
756,549882564050,2,1.625
757,549882564050,7,2.888888888888889
757,538585695146,7,2.8333333333333335
757,544016559367,7,2.6363636363636362
757,39539028043,7,2.323529411764706
757,545957998521,7,2.085714285714286
757,548547222435,7,1.9333333333333333
757,544115759872,7,1.88
757,529338111966,7,1.875
757,544115359956,7,1.875
757,546243180299,7,1.8333333333333333
758,549882564050,7,2.888888888888889
758,538585695146,7,2.8333333333333335
758,544016559367,7,2.6363636363636362
758,39539028043,7,2.323529411764706
758,545957998521,7,2.085714285714286
758,548547222435,7,1.9333333333333333
758,544115759872,7,1.88
758,544115359956,7,1.875
758,529338111966,7,1.875
758,546243180299,7,1.8333333333333333
759,39539028043,0,3.4375
759,549378588703,0,2.75
759,544016559367,0,2.6666666666666665
759,545959606207,0,2.0
759,540520509637,0,2.0
759,544768785584,0,1.8571428571428572
759,549736062191,0,1.8333333333333333
759,549882564050,0,1.8333333333333333
759,550715341924,0,1.8
759,531877266868,0,1.6956521739130435
760,544115359956,3,3.3636363636363638
760,537396783238,3,3.1511627906976742
760,39539028043,3,3.12
760,36286235128,3,2.4596774193548385
760,35753244214,3,2.3333333333333335
760,549378588703,3,2.1923076923076925
760,549882564050,3,2.12
760,549736062191,3,2.1176470588235294
760,544016559367,3,2.111111111111111
760,42577833473,3,2.1025641025641026
761,549882564050,7,2.888888888888889
761,544016559367,7,2.6363636363636362
761,39539028043,7,2.323529411764706
761,545957998521,7,2.085714285714286
761,548547222435,7,1.9333333333333333
761,544115759872,7,1.88
761,544115359956,7,1.875
761,529338111966,7,1.875
761,546243180299,7,1.8333333333333333
761,549378588703,7,1.6774193548387097
762,549882564050,7,2.888888888888889
762,538585695146,7,2.8333333333333335
762,544016559367,7,2.6363636363636362
762,39539028043,7,2.323529411764706
762,545957998521,7,2.085714285714286
762,548547222435,7,1.9333333333333333
762,544115759872,7,1.88
762,544115359956,7,1.875
762,529338111966,7,1.875
762,546243180299,7,1.8333333333333333
763,549882564050,7,2.888888888888889
763,538585695146,7,2.8333333333333335
763,544016559367,7,2.6363636363636362
763,39539028043,7,2.323529411764706
763,545957998521,7,2.085714285714286
763,548547222435,7,1.9333333333333333
763,544115759872,7,1.88
763,544115359956,7,1.875
763,529338111966,7,1.875
763,546243180299,7,1.8333333333333333
764,549882564050,7,2.888888888888889
764,538585695146,7,2.8333333333333335
764,544016559367,7,2.6363636363636362
764,39539028043,7,2.323529411764706
764,545957998521,7,2.085714285714286
764,548547222435,7,1.9333333333333333
764,544115759872,7,1.88
764,544115359956,7,1.875
764,529338111966,7,1.875
764,546243180299,7,1.8333333333333333
765,549882564050,7,2.888888888888889
765,538585695146,7,2.8333333333333335
765,544016559367,7,2.6363636363636362
765,39539028043,7,2.323529411764706
765,545957998521,7,2.085714285714286
765,548547222435,7,1.9333333333333333
765,544115759872,7,1.88
765,544115359956,7,1.875
765,529338111966,7,1.875
765,546243180299,7,1.8333333333333333
766,549882564050,7,2.888888888888889
766,538585695146,7,2.8333333333333335
766,544016559367,7,2.6363636363636362
766,39539028043,7,2.323529411764706
766,545957998521,7,2.085714285714286
766,548547222435,7,1.9333333333333333
766,544115759872,7,1.88
766,544115359956,7,1.875
766,529338111966,7,1.875
766,546243180299,7,1.8333333333333333
767,549882564050,7,2.888888888888889
767,538585695146,7,2.8333333333333335
767,544016559367,7,2.6363636363636362
767,39539028043,7,2.323529411764706
767,545957998521,7,2.085714285714286
767,548547222435,7,1.9333333333333333
767,544115759872,7,1.88
767,544115359956,7,1.875
767,529338111966,7,1.875
767,546243180299,7,1.8333333333333333
768,544115359956,3,3.3636363636363638
768,537396783238,3,3.1511627906976742
768,39539028043,3,3.12
768,544115759872,3,2.5510204081632653
768,544768785584,3,2.380952380952381
768,35753244214,3,2.3333333333333335
768,549378588703,3,2.1923076923076925
768,549882564050,3,2.12
768,549736062191,3,2.1176470588235294
768,544016559367,3,2.111111111111111
769,549882564050,7,2.888888888888889
769,538585695146,7,2.8333333333333335
769,544016559367,7,2.6363636363636362
769,39539028043,7,2.323529411764706
769,545957998521,7,2.085714285714286
769,548547222435,7,1.9333333333333333
769,544115759872,7,1.88
769,544115359956,7,1.875
769,529338111966,7,1.875
769,546243180299,7,1.8333333333333333
770,549882564050,7,2.888888888888889
770,538585695146,7,2.8333333333333335
770,544016559367,7,2.6363636363636362
770,39539028043,7,2.323529411764706
770,545957998521,7,2.085714285714286
770,548547222435,7,1.9333333333333333
770,544115759872,7,1.88
770,529338111966,7,1.875
770,544115359956,7,1.875
770,546243180299,7,1.8333333333333333
771,39539028043,0,3.4375
771,549378588703,0,2.75
771,544016559367,0,2.6666666666666665
771,545959606207,0,2.0
771,540520509637,0,2.0
771,544768785584,0,1.8571428571428572
771,549736062191,0,1.8333333333333333
771,549882564050,0,1.8333333333333333
771,550715341924,0,1.8
771,531877266868,0,1.6956521739130435
772,39539028043,0,3.4375
772,549378588703,0,2.75
772,544016559367,0,2.6666666666666665
772,540520509637,0,2.0
772,545959606207,0,2.0
772,544768785584,0,1.8571428571428572
772,549736062191,0,1.8333333333333333
772,549882564050,0,1.8333333333333333
772,531877266868,0,1.6956521739130435
772,537396783238,0,1.6111111111111112
773,549882564050,7,2.888888888888889
773,538585695146,7,2.8333333333333335
773,544016559367,7,2.6363636363636362
773,39539028043,7,2.323529411764706
773,545957998521,7,2.085714285714286
773,548547222435,7,1.9333333333333333
773,544115759872,7,1.88
773,544115359956,7,1.875
773,529338111966,7,1.875
773,546243180299,7,1.8333333333333333
774,549882564050,7,2.888888888888889
774,538585695146,7,2.8333333333333335
774,544016559367,7,2.6363636363636362
774,39539028043,7,2.323529411764706
774,545957998521,7,2.085714285714286
774,548547222435,7,1.9333333333333333
774,544115759872,7,1.88
774,529338111966,7,1.875
774,544115359956,7,1.875
774,546243180299,7,1.8333333333333333
775,544016559367,4,5.714285714285714
775,537396783238,4,4.15625
775,545974803385,4,4.0
775,39539028043,4,4.0
775,538585695146,4,3.6666666666666665
775,544768785584,4,3.4285714285714284
775,541254875522,4,3.4
775,36353085367,4,3.2666666666666666
775,549736062191,4,3.1666666666666665
775,544115759872,4,3.130434782608696
776,549882564050,7,2.888888888888889
776,538585695146,7,2.8333333333333335
776,544016559367,7,2.6363636363636362
776,39539028043,7,2.323529411764706
776,545957998521,7,2.085714285714286
776,548547222435,7,1.9333333333333333
776,544115759872,7,1.88
776,529338111966,7,1.875
776,544115359956,7,1.875
776,546243180299,7,1.8333333333333333
777,544016559367,4,5.714285714285714
777,36286235128,4,4.178571428571429
777,537396783238,4,4.15625
777,545974803385,4,4.0
777,538585695146,4,3.6666666666666665
777,544768785584,4,3.4285714285714284
777,541254875522,4,3.4
777,36353085367,4,3.2666666666666666
777,549736062191,4,3.1666666666666665
777,544115759872,4,3.130434782608696
778,549736062191,2,4.0
778,544115359956,2,2.4444444444444446
778,544115759872,2,2.0294117647058822
778,540520509637,2,2.0
778,540522690300,2,2.0
778,537396783238,2,1.962962962962963
778,546243180299,2,1.8181818181818181
778,39539028043,2,1.7894736842105263
778,528705813655,2,1.6666666666666667
778,549882564050,2,1.625
779,39539028043,0,3.4375
779,549378588703,0,2.75
779,544016559367,0,2.6666666666666665
779,545959606207,0,2.0
779,540520509637,0,2.0
779,544768785584,0,1.8571428571428572
779,549736062191,0,1.8333333333333333
779,549882564050,0,1.8333333333333333
779,550715341924,0,1.8
779,537396783238,0,1.6111111111111112
780,544115359956,3,3.3636363636363638
780,537396783238,3,3.1511627906976742
780,39539028043,3,3.12
780,544115759872,3,2.5510204081632653
780,544768785584,3,2.380952380952381
780,35753244214,3,2.3333333333333335
780,549378588703,3,2.1923076923076925
780,549882564050,3,2.12
780,549736062191,3,2.1176470588235294
780,544016559367,3,2.111111111111111
782,549882564050,7,2.888888888888889
782,538585695146,7,2.8333333333333335
782,544016559367,7,2.6363636363636362
782,39539028043,7,2.323529411764706
782,545957998521,7,2.085714285714286
782,548547222435,7,1.9333333333333333
782,544115759872,7,1.88
782,544115359956,7,1.875
782,529338111966,7,1.875
782,546243180299,7,1.8333333333333333
783,549882564050,7,2.888888888888889
783,538585695146,7,2.8333333333333335
783,544016559367,7,2.6363636363636362
783,39539028043,7,2.323529411764706
783,545957998521,7,2.085714285714286
783,548547222435,7,1.9333333333333333
783,544115759872,7,1.88
783,529338111966,7,1.875
783,544115359956,7,1.875
783,546243180299,7,1.8333333333333333
784,549882564050,7,2.888888888888889
784,538585695146,7,2.8333333333333335
784,544016559367,7,2.6363636363636362
784,39539028043,7,2.323529411764706
784,545957998521,7,2.085714285714286
784,548547222435,7,1.9333333333333333
784,544115759872,7,1.88
784,529338111966,7,1.875
784,544115359956,7,1.875
784,546243180299,7,1.8333333333333333
785,549882564050,7,2.888888888888889
785,538585695146,7,2.8333333333333335
785,544016559367,7,2.6363636363636362
785,39539028043,7,2.323529411764706
785,545957998521,7,2.085714285714286
785,548547222435,7,1.9333333333333333
785,544115759872,7,1.88
785,529338111966,7,1.875
785,544115359956,7,1.875
785,546243180299,7,1.8333333333333333
786,544115359956,3,3.3636363636363638
786,537396783238,3,3.1511627906976742
786,39539028043,3,3.12
786,544115759872,3,2.5510204081632653
786,36286235128,3,2.4596774193548385
786,544768785584,3,2.380952380952381
786,35753244214,3,2.3333333333333335
786,549882564050,3,2.12
786,549736062191,3,2.1176470588235294
786,544016559367,3,2.111111111111111
787,549882564050,7,2.888888888888889
787,538585695146,7,2.8333333333333335
787,544016559367,7,2.6363636363636362
787,39539028043,7,2.323529411764706
787,545957998521,7,2.085714285714286
787,548547222435,7,1.9333333333333333
787,544115759872,7,1.88
787,544115359956,7,1.875
787,529338111966,7,1.875
787,546243180299,7,1.8333333333333333
788,549736062191,2,4.0
788,544115359956,2,2.4444444444444446
788,544115759872,2,2.0294117647058822
788,540522690300,2,2.0
788,540520509637,2,2.0
788,537396783238,2,1.962962962962963
788,546243180299,2,1.8181818181818181
788,39539028043,2,1.7894736842105263
788,528705813655,2,1.6666666666666667
788,549882564050,2,1.625
789,39539028043,0,3.4375
789,549378588703,0,2.75
789,544016559367,0,2.6666666666666665
789,540520509637,0,2.0
789,545959606207,0,2.0
789,544768785584,0,1.8571428571428572
789,549736062191,0,1.8333333333333333
789,549882564050,0,1.8333333333333333
789,550715341924,0,1.8
789,36286235128,0,1.7741935483870968
790,549378588703,0,2.75
790,544016559367,0,2.6666666666666665
790,540520509637,0,2.0
790,545959606207,0,2.0
790,544768785584,0,1.8571428571428572
790,549882564050,0,1.8333333333333333
790,549736062191,0,1.8333333333333333
790,550715341924,0,1.8
790,36286235128,0,1.7741935483870968
790,531877266868,0,1.6956521739130435
791,549882564050,7,2.888888888888889
791,538585695146,7,2.8333333333333335
791,544016559367,7,2.6363636363636362
791,39539028043,7,2.323529411764706
791,545957998521,7,2.085714285714286
791,548547222435,7,1.9333333333333333
791,544115759872,7,1.88
791,544115359956,7,1.875
791,529338111966,7,1.875
791,546243180299,7,1.8333333333333333
792,549882564050,7,2.888888888888889
792,538585695146,7,2.8333333333333335
792,544016559367,7,2.6363636363636362
792,39539028043,7,2.323529411764706
792,545957998521,7,2.085714285714286
792,548547222435,7,1.9333333333333333
792,544115759872,7,1.88
792,544115359956,7,1.875
792,529338111966,7,1.875
792,546243180299,7,1.8333333333333333
793,549736062191,2,4.0
793,544115359956,2,2.4444444444444446
793,540520509637,2,2.0
793,540522690300,2,2.0
793,537396783238,2,1.962962962962963
793,39539028043,2,1.7894736842105263
793,528705813655,2,1.6666666666666667
793,549882564050,2,1.625
793,549378588703,2,1.5625
793,36286235128,2,1.5192307692307692
794,549882564050,7,2.888888888888889
794,538585695146,7,2.8333333333333335
794,544016559367,7,2.6363636363636362
794,39539028043,7,2.323529411764706
794,545957998521,7,2.085714285714286
794,548547222435,7,1.9333333333333333
794,544115759872,7,1.88
794,529338111966,7,1.875
794,544115359956,7,1.875
794,546243180299,7,1.8333333333333333
795,537396783238,3,3.1511627906976742
795,39539028043,3,3.12
795,544115759872,3,2.5510204081632653
795,36286235128,3,2.4596774193548385
795,544768785584,3,2.380952380952381
795,35753244214,3,2.3333333333333335
795,549378588703,3,2.1923076923076925
795,549882564050,3,2.12
795,549736062191,3,2.1176470588235294
795,544016559367,3,2.111111111111111
796,549882564050,7,2.888888888888889
796,538585695146,7,2.8333333333333335
796,544016559367,7,2.6363636363636362
796,39539028043,7,2.323529411764706
796,545957998521,7,2.085714285714286
796,548547222435,7,1.9333333333333333
796,544115759872,7,1.88
796,529338111966,7,1.875
796,544115359956,7,1.875
796,546243180299,7,1.8333333333333333
797,549882564050,7,2.888888888888889
797,538585695146,7,2.8333333333333335
797,544016559367,7,2.6363636363636362
797,39539028043,7,2.323529411764706
797,545957998521,7,2.085714285714286
797,548547222435,7,1.9333333333333333
797,544115759872,7,1.88
797,529338111966,7,1.875
797,544115359956,7,1.875
797,546243180299,7,1.8333333333333333
798,549882564050,7,2.888888888888889
798,538585695146,7,2.8333333333333335
798,544016559367,7,2.6363636363636362
798,39539028043,7,2.323529411764706
798,545957998521,7,2.085714285714286
798,548547222435,7,1.9333333333333333
798,544115759872,7,1.88
798,529338111966,7,1.875
798,544115359956,7,1.875
798,546243180299,7,1.8333333333333333
799,549882564050,7,2.888888888888889
799,538585695146,7,2.8333333333333335
799,544016559367,7,2.6363636363636362
799,39539028043,7,2.323529411764706
799,545957998521,7,2.085714285714286
799,548547222435,7,1.9333333333333333
799,544115759872,7,1.88
799,544115359956,7,1.875
799,529338111966,7,1.875
799,546243180299,7,1.8333333333333333
800,549882564050,7,2.888888888888889
800,538585695146,7,2.8333333333333335
800,544016559367,7,2.6363636363636362
